date,id,content,username
2021-07-10 16:33:20+00:00,1413899147439190017,@citizentvkenya #NipasheWikendi Watching from ukunda diani,JohnMuloki4
2021-07-04 16:01:40+00:00,1411716851541983232,"@citizentvkenya Tuned liiive from kitale..
#NipasheWikendi",ItsNdiwaDaniel
2021-07-03 16:11:30+00:00,1411356938303049738,@citizentvkenya #nipashewikendi watching from Rongai,calvin_kelvins
2021-06-27 16:18:08+00:00,1409184282204160005,"@citizentvkenya @LuluHassan @RashidAbdalla Watching Live from Mombasanii.
#NipasheWikendi",MarkDaPrince3
2021-06-26 16:59:10+00:00,1408832218030542850,@mercy_kibet @RashidAbdalla @citizentvkenya @LuluHassan From moisbridge kapkoi watching live... #NipasheWikendi @RashidAbdalla @LuluHassan @citizentvkenya mazungumzo murwa kabiza,LoyalAlbert2
2021-06-26 16:50:45+00:00,1408830100049629194,#NipasheWikendi @LuluHassan @RashidAbdalla @citizentvkenya Hujambo.. mambo mengine hufichwa kabisa sababu isemwe kwa sasa huweza kuvunja mahusiono na heshima kwa ndoa . Tuna historia chafu @benjamin let old cans be sealed completely. From Diaspora Rongai,lucasgwaro
2021-06-19 17:06:34+00:00,1406297365879865346,@citizentvkenya @LuluHassan @RashidAbdalla from moisbridge kapkoi watching live @citizentvkenya #NipasheWikendi napenda hayo mazungumzo yenu,LoyalAlbert2
2021-06-13 16:57:56+00:00,1404120866359812098,"@citizentvkenya @LuluHassan @RashidAbdalla #NipasheWikendi. You just listened from one side of the coin, the same way #BBI proponents will tell you it is good for Kenyans.",a_keysane
2021-06-12 17:01:59+00:00,1403759499190620170,#NipasheWikendi @citizentvkenya @RashidAbdalla @LuluHassan maisha ya ndoa ni kusaidiana ila hawa Wana was Jezebel hawapendi kabisa. Yao ni yao na yangu ni yetu. Watching from Diaspora Rongai,lucasgwaro
2021-06-11 16:07:37+00:00,1403383427571851265,@citizentvkenya Watching from Njoro Sub County #NipasheWikendi,AludaMika
2021-05-28 16:10:36+00:00,1398310746983964674,@citizentvkenya Following from Njoro Sub County Piave #NipasheWikendi,AludaMika
2021-05-22 16:50:25+00:00,1396146442285326341,From where does @benjaminzuluke get his statistics? You don't have to blame polygamy for every problem in marriage. Even biological mothers kill their children. Such people could be mentally ill. Pole kwa mama aliyepoteza mtoto wake #NipasheWikendi,SamK4484
2021-05-09 17:02:22+00:00,1391438407059005440,"@citizentvkenya 
#Nipashewikendi
I'm Elijah Samuel from Homabay ,I wish a happy mother's day to my mom Anne Kerubo ,she has always been on my side,may God bless her.",mochama_elijah
2021-05-08 16:01:37+00:00,1391060730280128514,#NipasheWikendi @LuluHassan @RashidAbdalla  watching from spring valley,esikuri_zablon
2021-04-24 16:22:58+00:00,1385992672138174465,"@citizentvkenya @RashidAbdalla @LuluHassan Gatuso from Mishomoroni Msa. Watu waache kujitetea. Lazima watu wakue akili. Kwa nini Kitanda kikawekwa bedroom na meza ikawekwa sitting room?
@citizentvkenya 
#NipasheWikendi
@LuluHassan",godfrey_akongo
2021-04-18 16:42:21+00:00,1383823225897902082,"From purity's #SilahaMtaani expose, we can conclude we are not safe @LuluHassan @RashidAbdalla @citizentvkenya Purity apewe security sasa #nipashewikendi",Isaack_Muthusi
2021-04-04 16:02:16+00:00,1378739705244712963,"From Embu, naomba wakenya  wote tutii kanuni ,za wizara ya afya, tandavu ya Corona imezidi..na tuombe mungu atusaidie
#nipashewikendi
@citizentvkenya 
@LuluHassan",EphantusMutiga
2021-04-03 17:26:25+00:00,1378398494310948866,@citizentvkenya #nipashewikendi @LuluHassan @citizentvkenya watching you live from getare kisii town.,Totolakisii_1
2021-04-03 17:03:04+00:00,1378392618875375627,@RichardHamisi1 @LuluHassan @RashidAbdalla Following from Njoro sub county #NipasheWikendi,AludaMika
2021-04-03 16:49:32+00:00,1378389212421091328,#NipasheWikendi this chille from TZ lacks a funny bone. Wengine wakiangua kicheko mamma ameseti sura ya mawe I say.,omondiherman
2021-04-03 16:37:41+00:00,1378386230333816838,#NipasheWikendi some of the individuals you interview should be advised to check their backgrounds...literally. That one from TZ. Dull.,omondiherman
2021-04-03 16:25:45+00:00,1378383227979767812,"@citizentvkenya @citizentvkenya @LuluHassan @RashidAbdalla, following from Embakasi #nipashewikendi",MudasiaEvans
2021-04-03 16:00:00+00:00,1378376748669284353,"From Embu, tusipee wanawake presha, wacha wanadoa wenyewe wakubaliane, wakitaka 30 yrs ama 38 ni sawa
#nipashewikendi 
@citizentvkenya
@LuluHassan",EphantusMutiga
2021-04-03 12:43:34+00:00,1378327314665254912,@citizentvkenya @LuluHassan @RashidAbdalla From 30 by 45 https://t.co/rvOw4Nf2CD 30years unapata mtu ako mature to even take care of the baby #nipashewikendi,NelsonOnsombi
2021-03-27 16:10:46+00:00,1375842744724250632,"@citizentvkenya @RashidAbdalla @RashidAbdalla  Kenya ya sasa uwesi penda juu roho imependa penda na akili  ,,you leave a room for adjustment in case of anything  uko sawa from Endebess Kenya
#NipasheWikendi",Songol_Joshua
2021-03-27 16:02:16+00:00,1375840604052152321,"From Embu,  Kwanza tafiti kwa Nini anakucheza kabla ya kuchukua hatua yoyote
#NipasheWikendi 
@citizentvkenya @RashidAbdalla",EphantusMutiga
2021-03-27 15:39:43+00:00,1375834930802999298,"@citizentvkenya @LuluHassan @RashidAbdalla Nitamuuliza akikubali..na akiri makosa yake, aombe msamaha, nitamsamehe na tuendelee kuitunza ndoa yetu pamoja na watoto wetu.. wasiha wangu tu

Isaiah Arhonya from kapsabet

 @LuluHassan @RashidAbdalla #NipasheWikendi @BiMsafwari",Iam_ArhonyaKe
2021-03-14 16:20:21+00:00,1371134112426254354,"Watching live from  Nakuru,kile ninashangaa kila uchao kuhusiana na mambo ya Corona,Kanisa ndio huangaliwa sana,sijui mbona vituo vya mabasi,shuleni,Kwenye magari sijui mbona hawatilii maanani kuyafuatilia kama vile maeneo ya kuabudia, Tafakari hayo 🙄🙄
#NipasheWikendi",Torah_Mogire
2021-03-06 08:21:02+00:00,1368114386007654403,@citizentvkenya @RashidAbdalla @LuluHassan Ukanyagie usije ukamwaka unga...itafika mahali itabidi umwambie...mama shiro nko na mwenzako atakuja.i will be watching you live from kibera darajani slums #NipasheWikendi,HMalumu
2021-02-20 16:42:33+00:00,1363167166955159552,@citizentvkenya Watching live from Embakasi @citizentvkenya #nipashewikendi,MudasiaEvans
2021-01-16 16:53:56+00:00,1350486454959538177,@citizentvkenya @LuluHassan @RashidAbdalla #NipasheWikendi watching from Mochenwa market Nyamira,mokamba_naftal
2021-01-16 16:37:34+00:00,1350482336572452865,@RichardHamisi1 @citizentvkenya @LuluHassan @RashidAbdalla Following from Njoro sub county #NipasheWikendi,AludaMika
2021-01-09 16:53:22+00:00,1347949599999352837,"@MimiMuteshi @Ma3Route @ItsOkuta @DrAlfredMutua with his good friends @OkongoOmogeniSC and @ledamalekina have strategies for rescuing our country from the jaws of hopelessness 🤣🤣
#NipasheWikendi",AcheniUongo
2021-01-02 10:42:51+00:00,1345319641388867586,@Wamalwanickson6 Listening from kileleshwa #NipasheWikendi,PeninahMmbone
2021-01-01 16:27:39+00:00,1345044022860144641,@citizentvkenya @MKapombe New Year resolutions kwa kiswahili ni Mazimio ya mwaka mpya.I'm following from Nyali Mombasa #NipasheWikendi,KEVO_WUOD_ADORI
2021-01-01 16:26:13+00:00,1345043661999005696,@citizentvkenya New year resolutions in kiswahili ni Mazimio ya mwaka mpya.I'm following from Nyali Mombasa #NipasheWikendi,KEVO_WUOD_ADORI
2020-12-26 16:33:13+00:00,1342871094827622400,@citizentvkenya @LuluHassan ndio ni makosa polisi kupiga raia lakini ni vyema pia kwa raia tuwaheshimu polisi maana ndio walinzi wetu la sivyo lazima tugongwe pia ndio tutii #NipasheWikendi Eric from meru,MukariaErick
2020-12-26 16:07:20+00:00,1342864584609320961,"From Embu, polisi wengine waache unyama,hii haifai
#NipasheWikendi 
@citizentvkenya 
@LuluHassan",EphantusMutiga
2020-12-20 16:00:21+00:00,1340688500191096836,"From Embu, naomba serikali isikze madaktari na iwache vitisho,pesa ya BBI inatoka wapi?
#nipashewikendi
@citizentvkenya 
@LuluHassan",EphantusMutiga
2020-12-19 16:56:30+00:00,1340340241996132353,@citizentvkenya Just watching live from embakasi.learned a lot from mawaidha na msafwari #Nipashewikendi @citizentvkenya,MudasiaEvans
2020-12-19 16:09:15+00:00,1340328350544506880,"From Embu, sisi tutasherekea hapa tu hatutaki kwenda ushago kupelekea wazazi corona.
#nipashewikendi
@citizentvkenya 
@LuluHassan",EphantusMutiga
2020-12-13 16:03:38+00:00,1338152608263974917,"From Embu, hiki Lisa Cha Kirinyaga na Cha kutisha sana, Hili taifa  linahitaji 
#Nipashewikendi 
@citizentvkenya 
@LuluHassan 
@RashidAbdalla",EphantusMutiga
2020-12-12 16:54:50+00:00,1337803107103858688,#NipasheWikendi @RashidAbdalla @LuluHassan @citizentvkenya UMRI MWAFAKA WA KUANDIKA NI MIAKA HAMSINI TUNED FROM MANYANJA ROAD NAIROBI,paulLugai
2020-12-12 16:09:16+00:00,1337791640572977153,The best time to write your will atlist age of 40years watching live from mpeketoni kibaoni line #nipashewikendi,MeleJulius
2020-12-12 16:01:39+00:00,1337789722232385537,"From Embu, kwangu ni mtu akifikisha miaka arobaini, ama wakati wowote Kama ako na ugonjwa usiopona(terminal illness)
 #nipashewikendi
@citizentvkenya 
@LuluHassan 
@RashidAbdalla",EphantusMutiga
2020-12-06 16:17:05+00:00,1335619278821797890,"@citizentvkenya Watching from Nakuru. The government is a joke, support some constitution amendments while patients are dying, doctors are striking. I support the strike, it's their right to be protected also. KENYANS should now realize that we have a FAILED GOVERNMENT!
#NipasheWikendi",Utred_Allan
2020-11-28 16:39:17+00:00,1332725762693230603,"@RashidAbdalla #nipashewikendi  watching u from mombasa , money is everything my friend",Mercymo71042896
2020-11-28 16:28:34+00:00,1332723067244728322,"@citizentvkenya @RashidAbdalla @LuluHassan Yes,if I ask you @LuluHassan na @RashidAbdalla  is there anything u will do in this world without money? Money talks bwana,iam watching u from mombasa Likoni #nipashewikendi",Mercymo71042896
2020-11-28 16:17:39+00:00,1332720318859931652,"@citizentvkenya @RashidAbdalla @LuluHassan Pesa ndio mambo yote asikwambie mtu kivingine @LuluHassan na @RashidAbdalla ,iam watching u from mombasa Likoni #nipashewikendi",Mercymo71042896
2020-11-20 16:24:37+00:00,1329822967912665088,@citizentvkenya Maombi kule Uganda from kibera darajani slums #nipashewikendi,henry_lisutsa
2020-11-20 16:23:04+00:00,1329822579906015235,@citizentvkenya Watching from kibra slums #nipashewikendi,henry_lisutsa
2020-11-14 16:46:01+00:00,1327654029170782211,"@citizentvkenya 
Women don't want a man who will take them for granted; it's one of the worst things to expect from a man. When you do that as a man, you turn her from being a loving wife into an annoying mosquito. She nags, complains and feels unsafe.ANGURAI Teso
#NipasheWikendi",GabrielEkirapa
2020-11-14 16:40:52+00:00,1327652731448909830,"@citizentvkenya @LuluHassan @RashidAbdalla Women don't want a man who will take them for granted; it is one of the worst things to expect from a man. When you do that as a man, you turn her from being a loving wife into an annoying mosquito. She nags, complains and feels unsafe.
#NipasheWikendi",GabrielEkirapa
2020-11-14 16:21:51+00:00,1327647946796576769,"@citizentvkenya @LuluHassan @RashidAbdalla Hujambo dada Lulu na ndugu Hassan. Watching the Lord show from Kenchic Naivasha. Tabia ya mtu huchangia sana mmoja kuwa napango wa kando. Ingine ni kutorodhika na na pia laana ya damu ya ukoo.
Ni Orina Benard waKenchic Naivasha
#NipasheWikendi",ben_orina1
2020-11-14 16:03:56+00:00,1327643435965276163,"@LuluHassan @citizentvkenya #nipashewikendi  hii ndio taswira kamili katika Barbara ya Kikuyu kutoka dagoretti market na kawangware kwenda wangige, matatu should be banned from operating in such condition it's sad. Nilishuudia hii leo. https://t.co/7gO3BiLX3X",MuriungiFelix
2020-11-14 15:59:58+00:00,1327642437565734913,"@LuluHassan 
@RashidAbdalla 
@citizentvkenya 
Hussein samow from Banisa 
#nipashewikendi",hussdnow
2020-11-01 16:04:19+00:00,1322932490810675202,"#NipasheWikendi @citizentvkenya 

Tuned from BUNGOMA https://t.co/ASLbKHFERy me here kindly.

https://t.co/jWPUMmJAF5",WanjalaEvans_
2020-10-31 16:44:08+00:00,1322580123019845634,@citizentvkenya #Nipashewikendi Mimi kwa mtazamo wangu husband material akue self independent  tuache kujifanya ati kazi zingine ni za wanawake na ukiachwa peke yeko unafanya kazi zote Charles mwadeghu from taita mghange,charles93mwade1
2020-10-25 16:16:23+00:00,1320398814558277632,"@citizentvkenya @LuluHassan @RashidAbdalla Happily watching from Waruku Kangemi 
#NipasheWikendi",RICHARDPAPA159
2020-10-25 16:15:15+00:00,1320398528376688643,"@citizentvkenya @LuluHassan @RashidAbdalla watching live from Waruku Kangemi say hello to 
Joseph papa my dad 
Judith papa my mum and 
My wife Sylvia Odama. 
#NipasheWikendi",RICHARDPAPA159
2020-10-25 16:14:51+00:00,1320398426593427457,"@citizentvkenya @LuluHassan @RashidAbdalla watching live from Waruku Kangemi say hello to 
Joseph papa my dad 
Judith papa my mum and 
My wife Sylvia Odama 
#NipasheWikendi",RICHARDPAPA159
2020-10-24 16:25:57+00:00,1320038834223124480,"Am Kevin from Eldoret, sifa za mwanamke wa kuoa ni, mwanamke Mali safi, kitu white. Kitu haijaenda chain.
#NipasheWikendi",OndeyoKevin
2020-10-18 16:34:14+00:00,1317866591388839939,@citizentvkenya #nipashewikendi from moisbridge kapkoi watching live..,LoyalAlbert2
2020-10-16 16:34:17+00:00,1317141828332912642,@citizentvkenya @MKapombe Watching @citizentvkenya #nipashewikendi from moisbridge kapkoi,LoyalAlbert2
2020-10-10 16:14:58+00:00,1314962636543582208,@citizentvkenya #Nipashewikendi from Doha Qatar watching,OkemwaMiles
2020-10-10 16:06:00+00:00,1314960381786361856,@citizentvkenya From utawala githunguri tunaendelea kumtazama #NipasheWikendi  huo ni utapeli na wizi lakini mimi lasima warudishe karo yangu yote la si ivyo mahakama iamue ama nitumie njia mwafaka kupata karo yangu na sio tafadhali.,jastusomayio
2020-10-09 16:30:57+00:00,1314604271787216896,@KotConsultant @citizentvkenya Longalonga jibu ni  lishilo shiba ndio jibu kwa kuelewa kwa wote Itaitwa Tumbo lisilo shiba watching from Busia Teso Kamunyele #NipasheWikendi @RadioCitizenFM,Attehdavid3
2020-10-09 16:29:22+00:00,1314603876436373505,@citizentvkenya Longalonga jibu ni  lishilo shiba ndio jibu kwa kuelewa kwa wote Itaitwa Tumbo lisilo shiba watching from Busia Teso Kamunyele #NipasheWikendi @RadioCitizenFM,Attehdavid3
2020-10-09 16:29:06+00:00,1314603807402328064,@Gathu_Skylink @citizentvkenya Longalonga jibu ni  lishilo shiba ndio jibu kwa kuelewa kwa wote Itaitwa Tumbo lisilo shiba watching from Busia Teso Kamunyele #NipasheWikendi @RadioCitizenFM,Attehdavid3
2020-10-09 16:28:31+00:00,1314603660429668352,@jymk254 @citizentvkenya Longalonga jibu ni  lishilo shiba ndio jibu kwa kuelewa kwa wote Itaitwa Tumbo lisilo shiba watching from Teso Kamunyele #NipasheWikendi @RadioCitizenFM,Attehdavid3
2020-10-09 16:25:42+00:00,1314602949847515136,@citizentvkenya Kitumbo... watching from olkalou town nyandarua county #NipasheWikendi,Gathu_Skylink
2020-10-04 16:35:32+00:00,1312793486727483392,Nice remarks from @RashidAbdalla @LuluHassan #NipasheWikendi. I hope we are listening,AbbyTangus
2020-10-03 16:43:42+00:00,1312433152758079489,"@citizentvkenya @LuluHassan @RashidAbdalla #NipasheWikendi 
@LuluHassan
@RashidAbdalla Imekua ushauri nzuri sana leo watching from Teso Kamunyele",Attehdavid3
2020-10-03 16:33:27+00:00,1312430575265906688,"@citizentvkenya #NipasheWikendi 
@LuluHassan
@RashidAbdalla Janga la Coronna nikama unasaga mbele na nyumba mambo mengi humu nchini ni janga imechangia sana watching from Teso Kamunyele",Attehdavid3
2020-10-03 16:17:26+00:00,1312426545127002119,"@Gracetoroitich1 @citizentvkenya @LuluHassan @RashidAbdalla #NipasheWikendi 
@LuluHassan
@RashidAbdalla Naona huruma kwa madereva wetu huku Malaba Mipaka ya Malaba na Uganda shughulikeni apo Tafadhali watching from Teso Kamunyele",Attehdavid3
2020-09-20 16:29:19+00:00,1307718493060714496,"@citizentvkenya @LuluHassan @RashidAbdalla It's hypocritical for @SABINACHEGE to argue Kenyans recorded video of the incident instead of helping 🙄 ask yourself shld such an  incident happen at this time &amp; age? 5kms from @StateHouseKenya 3kms frm  @NAssemblyKE 
#NipasheWikendi",GakioJimmy
2020-09-19 16:20:00+00:00,1307353760725905413,"#NipasheWikendi @RashidAbdalla @LuluHassan watching bad experiences in marriage...from our own parents,family members and other ppl out here...In away that even the dream we had of 👰 is dead.",KamauAngela8
2020-09-18 16:08:43+00:00,1306988533337526276,County government have been given to the ahard time to run important sectors it's a good news from Keitany #NipasheWikendi,abelwanjala9
2020-09-11 16:03:10+00:00,1304450420593623045,"@citizentvkenya Watching  from  eldoret  , let peace ,love and unity  prevail in our motherland  kenya #NipasheWikendi",antonykotey
2020-08-22 16:43:07+00:00,1297212719247089667,"@citizentvkenya #NipasheWikendi
The guest from TZ should note that the Bible to Christians is like a manual to a product. So Christians must stick to what the Bible says, regardless of their circumstances.",PreenceNicholas
2020-08-22 16:34:59+00:00,1297210669020962818,"@citizentvkenya #NipasheWikendi
@LuluHassan @RashidAbdalla sisi kama wanaume tunapenda kudekezwa ""physical affection and touch from our wives"" atleast show some sexual attraction as a wife",barazaromual6
2020-08-22 16:26:37+00:00,1297208566424768515,"@citizentvkenya #NipasheWikendi sisi kama wanaume tunapenda kudekezwa ""physical affection and touch from our wives"" atleast show some sexual attraction as a wife.",barazaromual6
2020-08-15 16:24:02+00:00,1294671199713320961,"@citizentvkenya @RashidAbdalla @LuluHassan #NipasheWikendi
@RashidAbdalla 
@LuluHassan 
Since the beginning of creation God made a man to be the head nothing like democracy... Mimi sitaki kukaliwa chapati na mwanamke.. a woman was created to submit.. wacha maneno mingi buana ... Roba Roba from isiolo",Roba8992
2020-08-02 16:15:55+00:00,1289958113831878661,"@citizentvkenya @LuluHassan @RashidAbdalla Watching from Kangoya kiambu town
#nipashewikendi",VirginiaKangon3
2020-08-01 16:22:02+00:00,1289597268060811264,"It is seriously wrong and unacceptable for a man to stay at his wife's home ...from our African culture , the inlaws won't have the expected respect  #NipasheWikendi",DAVEMAINGI
2020-07-25 16:09:19+00:00,1287057351808364545,"From Mathare North: Njia za kipekee za kumlea mtoto wa kike ni kumfunza jinsi ya kuvaa vizuri, kuvalia nguo za heshima, kuhahakisha matakwa yake ya kila siku amepata. Isitoshe mzazi anapaswa kumpea pesa za kujivinjari kwani ndio chanzo cha kupachikwa mimba #NipasheWikendi",MASIKAJoseville
2020-07-18 16:25:15+00:00,1284524646474428417,@citizentvkenya @RashidAbdalla #nipashewikendi  Watching from Eldoret RIP to Papa mwenyewe so sad but Mola amehamua Kazi ya mungu Aina makoza,FelixTallam5
2020-07-18 16:03:13+00:00,1284519100790845441,@citizentvkenya Watching from Mlolongo n may the soul of Papa rest in eternal peace #NipasheWikendi.,francischemiat2
2020-07-12 16:45:48+00:00,1282355488479424513,"Who earns more, the husband or the wife i.e Lulu and Rashid. How do you guys handle finances and time away from family #NipasheWikendi",kituyisitati
2020-07-05 16:24:37+00:00,1279813445299421185,"@citizentvkenya #NipasheWikendi Rais Uhuru afungue sasa. Polisi wanatajirika hali wakenya wanafilisika tu nyumbani na wanatuambia ""work from home?""",Arapyegon
2020-07-05 16:06:31+00:00,1279808889802850305,"Dose Ni mdogomdogo
But why is it that kutoka Eastleigh na old town zifunguliwe haven't seen any figures from  the same towns..Ama Corona iliisha na kuliftiwa kwa hizo cessations #NipasheWikendi",daviemumoh
2020-07-04 16:29:25+00:00,1279452264214810628,"If @WilliamsRuto feels that president is targeting him and his allies, he should make a rightful stand. Telling us people are being targeted out of political affiliation might be far from truth. #NipasheWikendi",MithikaJotham
2020-07-03 16:31:48+00:00,1279090478147928064,"@citizentvkenya @MKapombe 
Watching from wajir county #nipashewikendi✓",Sydneykinyozi08
2020-07-03 16:18:58+00:00,1279087245836914695,"@citizentvkenya From siaya county, muuguzi ni mtu anayehudumia mgonjwa hospitalini ama nyumbani na muaguzi ni ni yule anayeugua. #LongaLonga Mashirima huyo Yula Nzale ni sister yako? #nipashewikendi",Awilomarori
2020-07-03 16:18:51+00:00,1279087218636861446,"@citizentvkenya From siaya county, muuguzi ni mtu anayehudumia mgonjwa hospitalini ama nyumbani na muaguzi ni ni yule anayeugua. #LongaLonga Mashirima huyo Yula Nzale ni sister yako? #nipashewikendi",Awilomarori
2020-07-03 16:18:35+00:00,1279087148956819459,"@citizentvkenya From siaya county, muuguzi ni mtu anayehudumia mgonjwa hospitalini ama nyumbani na muaguzi ni ni yule anayeugua. #LongaLonga Mashirima huyo Yula Nzale ni sister yako? #nipashewikendi",Awilomarori
2020-07-03 16:18:27+00:00,1279087115486330886,"@citizentvkenya From siaya county, muuguzi ni mtu anayehudumia mgonjwa hospitalini ama nyumbani na muaguzi ni ni yule anayeugua. #LongaLonga Mashirima huyo Yula Nzale ni sister yako? #nipashewikendi",Awilomarori
2020-07-03 16:18:16+00:00,1279087070544347136,"@citizentvkenya From siaya county, muuguzi ni mtu anayehudumia mgonjwa hospitalini ama nyumbani na muaguzi ni ni yule anayeugua. #LongaLonga Mashirima huyo Yula Nzale ni sister yako? #nipashewikendi",Awilomarori
2020-07-03 16:18:06+00:00,1279087028219588609,"@citizentvkenya From siaya county, muuguzi ni mtu anayehudumia mgonjwa hospitalini ama nyumbani na muaguzi ni ni yule anayeugua. #LongaLonga Mashirima huyo Yula Nzale ni sister yako? #nipashewikendi",Awilomarori
2020-07-03 16:17:43+00:00,1279086933780639744,"@citizentvkenya From siaya county, muuguzi ni mtu anayehudumia mgonjwa hospitalini ama nyumbani na muaguzi ni ni yule anayeugua. #LongaLonga Mashirima huyo Yula Nzale ni sister yako? #nipashewikendi",Awilomarori
2020-06-28 16:09:32+00:00,1277272934374166530,"@citizentvkenya @LuluHassan @RashidAbdalla From Ungwaro 46,kujua kondoo aliye nona,angalia kondoo yule mpole,bila shaka atakuwa mnono #NipasheWikendi",ProfAmuhayaEric
2020-06-26 16:31:42+00:00,1276553734491955202,"@citizentvkenya bakari just said equator runs from. North pole to South pole, and it's a lie.. #nipashewikendi",EcoFriendsKenya
2020-06-21 16:33:23+00:00,1274742219468046337,Politicians are ones to blàme. Citizens leàrn from leaders #nipashewikendi,KomonEnock1
2020-06-21 16:23:20+00:00,1274739689807908864,"@citizentvkenya Our leaders keep moving from place to place aimlessly, Kenyans learn from them. #nipashewikendi @RashidAbdalla @LuluHassan #nipashewikendi 
#nipashewikendi",KomonEnock1
2020-06-21 16:20:32+00:00,1274738988113375234,@citizentvkenya Politicians are ones to blàme. Citizens leàrn from leaders #nipashewikendi,KomonEnock1
2020-06-20 16:37:15+00:00,1274380803976413191,"@citizentvkenya from siaya, bibilia usema mtu ataacha baba na mama wakue kitu kimoja. Sijui penye mama anatokea wapi tena kwa ndoa ya watu wawili. #NipasheWikendi",Awilomarori
2020-06-20 16:37:02+00:00,1274380748758401024,"@citizentvkenya from siaya, bibilia usema mtu ataacha baba na mama wakue kitu kimoja. Sijui penye mama anatokea wapi tena kwa ndoa ya watu wawili. #NipasheWikendi",Awilomarori
2020-06-20 16:36:47+00:00,1274380687039217664,"@citizentvkenya from siaya, bibilia usema mtu ataacha baba na mama wakue kitu kimoja. Sijui penye mama anatokea wapi tena kwa ndoa ya watu wawili. #NipasheWikendi",Awilomarori
2020-06-20 16:36:34+00:00,1274380634090242051,"@citizentvkenya from siaya, bibilia usema mtu ataacha baba na mama wakue kitu kimoja. Sijui penye mama anatokea wapi tena kwa ndoa ya watu wawili. #NipasheWikendi",Awilomarori
2020-06-20 16:36:26+00:00,1274380599843790849,"@citizentvkenya from siaya, bibilia usema mtu ataacha baba na mama wakue kitu kimoja. Sijui penye mama anatokea wapi tena kwa ndoa ya watu wawili. #NipasheWikendi",Awilomarori
2020-06-20 16:35:54+00:00,1274380467031224322,"@citizentvkenya from siaya, bibilia usema mtu ataacha baba na mama wakue kitu kimoja. Sijui penye mama anatokea wapi tena kwa ndoa ya watu wawili. #NipasheWikendi",Awilomarori
2020-06-20 16:24:31+00:00,1274377599695958017,Mama's boy anafaa kwnza aondoke ajijengee nyumba Kama amefikisha 20 years. From there utaanza kuzoea maisha ya kujitegemea #nipashewikendi @citizentvkenya,kenyakipenzi8
2020-06-20 16:08:49+00:00,1274373648707706880,"@citizentvkenya Organizing secretary teammagwiji tuned in from burumba ward busia county
#Nipashewikendi
@citizentvkenya 
@Teammagwiji",CohansOchan
2020-06-14 16:38:31+00:00,1272206796736933889,"@citizentvkenya @LuluHassan @RashidAbdalla Working from home. 
#NipasheWikendi",TeacherDanielKE
2020-06-13 16:32:02+00:00,1271842777203179522,@citizentvkenya @citizentvkenya @LuluHassan @RashidAbdalla from mogweko watching u live #nipashewikendi,douglasnyamwea2
2020-06-13 16:30:25+00:00,1271842371915964416,@citizentvkenya @citizentvkenya @LuluHassan @RashidAbdalla from mogweko watching u guys live #nipashewikendi,douglasnyamwea2
2020-06-13 16:29:33+00:00,1271842150666420224,@citizentvkenya @citizentvkenya @LuluHassan @RashidAbdalla @O_Kenyapointi @aggywamukoya from mogweko watching u live #nipashewikendi,douglasnyamwea2
2020-06-13 16:24:54+00:00,1271840983030935555,@citizentvkenya @LuluHassan @RashidAbdalla from mogweko watching u live #nipashewikendi,douglasnyamwea2
2020-06-13 16:22:49+00:00,1271840457690136583,@citizentvkenya @citizentvkenya @LuluHassan from mogweko watching u live #nipashewikendi,douglasnyamwea2
2020-06-13 16:21:37+00:00,1271840156136484866,@citizentvkenya @citizentvkenya @LuluHassan from mogweko watching u live #nipashewikendi,douglasnyamwea2
2020-06-13 16:20:59+00:00,1271839997302321154,@citizentvkenya @citizentvkenya @LuluHassan from mogweko watching u live #nipashewikendi,douglasnyamwea2
2020-06-13 16:20:04+00:00,1271839766372376576,@citizentvkenya @citizentvkenya @LuluHassan @carol_merab from mogweko nko ndani ya #nipashewikendi,douglasnyamwea2
2020-06-13 16:06:56+00:00,1271836459675209728,@citizentvkenya @citizentvkenya @LuluHassan from mogweko watching u live pole zangu to the people whom get the accident #nipashewikendi,douglasnyamwea2
2020-06-13 16:05:13+00:00,1271836030476472320,@citizentvkenya @citizentvkenya @LuluHassan from mogweko watching u live #nipashewikendi,douglasnyamwea2
2020-06-13 16:04:35+00:00,1271835870925127681,@citizentvkenya @citizentvkenya @LuluHassan @O_Kenyapointi from mogweko watching u live #nipashewikendi,douglasnyamwea2
2020-06-07 16:31:31+00:00,1269668322016100353,An Isiolo man has over 15 kids! All of them have years ranging from 4-16 years. Some cultures meen. #masomomashinani #nipashewikendi,elijahnokemwa
2020-06-06 17:02:32+00:00,1269313737900654592,@citizentvkenya @RashidAbdalla Napenda hiyo sana napenda mwanamke ambaye hata nisipo jipaka mafuta yake najipaka kupitia  even kuhug yaani  mwanamke ameoga ni mpoa kisii town watching from #nipashewikendi,NelsonOnsombi
2020-05-31 16:25:55+00:00,1267130195040927744,"From Dubai..Haijalishi ni bubu au kipofu  ,mtoto anafaa kuambiwa kulingana na maagizo ya babake, labda itasababisha Kwa mtoto kuanza kuona, kuskia Na kuongea #NipasheWikendi",serahkym
2020-05-30 16:51:02+00:00,1266774129916682247,#nipashewikendi @citizentvkenya We appreciate Bi Mswafari's words but it would be interesting to hear from her husband...he must be a happy one!,GloriaMwaghoti
